"SERIAL 
NUMBER",BANK NAME,BANK ID,BRANCH NAME,BRANCH ADDRESS,MAP COORDINATES,BRANCH POPULATION,POPULATION RATIO,YEAR,REVENUE,EXPENSE,PROFIT,BRANCH CODE,DIVISION NAME,DISTRICT NAME,THANA NAME
751,AGRANI BANK PLC,11,NEWMARKET,"Dr Tota Sarak, Madaripur 7900","23.167893588603334, 90.21289161827463",101268,1.30%,2019,44408737.53,36988042.44,882238.19,110920,BARISHAL,PATUAKHALI,PATUAKHALI SADAR
752,AGRANI BANK PLC,11,"SCEINCE & TECHNOLOGY
UNIVERSITY","Patuakhali Sci & Tech University, Dumki, Patuakhali 8602","22.363911079759752, 90.33869102377636",81789,1.05%,2019,35866729.6,29873403.08,712539.93,110921,BARISHAL,PATUAKHALI,DUMKI
753,AGRANI BANK PLC,11,NATUN BAZAR,"Sadar Road, Natun Bazar, Patuakhali 8600","22.364347469846507, 90.34592036687728",94939,1.22%,2019,41633191.44,34676289.79,827098.31,110922,BARISHAL,PATUAKHALI,PATUAKHALI SADAR
754,AGRANI BANK PLC,11,PURAN BAZAR,"Hatkhola Road, Kotwali, Barisal 8200","22.86942988732356, 90.31987191205253",28059,0.36%,2019,12304425.2,10248357.12,244443.65,110923,BARISHAL,PATUAKHALI,PATUAKHALI SADAR
755,AGRANI BANK PLC,11,ALIPUR BANDAR,"Mohepur Bazar, Kalapara, Patuakhali 8651","22.370242015382484, 90.34494150920644",9398,0.12%,2019,4121391.52,3432707.46,81876.88,110924,BARISHAL,PATUAKHALI,MOHIPUR
756,AGRANI BANK PLC,11,GALACHIPA,"Sadar Road, Galachipa, Patuakhali 8640","22.3636058141463, 90.34527519315881",241669,3.11%,2019,105978513.9,88269516.05,2105403.08,110925,BARISHAL,PATUAKHALI,GALACHIPA
757,AGRANI BANK PLC,11,KUAKATA,"Parjatan, Kuakata, Kalapara, Patuakhali 8651","22.004316033420135, 90.22103123598411",11487,0.15%,2019,5037256.31,4195531.34,100071.75,110926,BARISHAL,PATUAKHALI,MOHIPUR
758,AGRANI BANK PLC,11,BANARIPARA,"Agrani Bank Road, Banaripara, Barisal 8530","22.729096553925455, 90.36671635355074",148188,1.91%,2019,64984520.24,54125614.14,1291003.28,110935,BARISHAL,BARISHAL,BANARIPARA
759,AGRANI BANK PLC,11,BHANDARIA,"Bhandaria, Pirojpur 8550","22.615653257163984, 89.9643398278773",148159,1.91%,2019,64971802.94,54115021.9,1290750.63,110936,BARISHAL,PIROJPUR,BHANDARIA
760,AGRANI BANK PLC,11,KAWKHALI,"Kaukhali, Pirojpur 3510","22.62708351879037, 90.05754681019408",59578,0.77%,2019,26126594.24,21760843.25,519039.28,110937,BARISHAL,PIROJPUR,KAOWKHALI
761,AGRANI BANK PLC,11,MATHBARIA,"Mathbaria, Pirojpur 8560","22.289737822886035, 89.95835043902376",262841,3.38%,2019,115263019.2,96002581.5,2289852.03,110938,BARISHAL,PIROJPUR,MATHBARIA
762,AGRANI BANK PLC,11,MIRUKHALI,"Mathbaria, Pirojpur 8560","22.612683229199796, 89.9628649638987",165590,2.13%,2019,72615702.07,60481626.34,1442606.78,110939,BARISHAL,PIROJPUR,MATHBARIA
763,AGRANI BANK PLC,11,PARERHAT,"Parerhat, Zianagar, Pirojpur 8502","22.50811080379802, 89.98574589484681",65879,0.85%,2019,28889756.31,24062281.25,573933.15,110940,BARISHAL,PIROJPUR,INDURKANI
764,AGRANI BANK PLC,11,MAIN ROAD,"Bonik Potti Road, Bagerhat Sadar, Bagerhat","22.658739344243713, 89.79665126402291",73562,0.95%,2019,32258744.2,26868311.64,640862.54,110941,BARISHAL,PIROJPUR,PIROJPUR SADAR
765,AGRANI BANK PLC,11,ZILLA PARISAD,PIROJPUR SADAR PIROJPUR PIROJPUR 8500 PIROJPUR,"22.579464934056023, 89.96875995959626",89909,1.16%,2019,39427354.02,32839047.56,783276.44,110942,BARISHAL,PIROJPUR,PIROJPUR SADAR
766,AGRANI BANK PLC,11,BHETKHALI,"Satkhira-Munshiganj Sarak, Nakipur, Shyamnagar, Satkhira 9450","22.3440921620652, 89.10492542553348",57286,0.33%,2019,25882391.38,21557446.67,514187.87,110948,KHULNA,SATKHIRA,SHYAMNAGAR
767,AGRANI BANK PLC,11,DEHATA SAKHIUR,"Sakhipur Bazar Road, Debhatta, Satkhira 9430","22.393588874968554, 89.07337296786201",56411,0.33%,2019,25487227.33,21228314.48,506337.42,110949,KHULNA,SATKHIRA,DEBHATA
768,AGRANI BANK PLC,11,GAZIRHAT,"Kalia, Narail 7520","23.171724727726314, 89.49930329141229",68947,0.40%,2019,31151055.63,25945717.7,618856.84,110950,KHULNA,SATKHIRA,DEBHATA
769,AGRANI BANK PLC,11,MOUTALA,"Naldanga Bazar, Kaliganj, Jhenaidah 7300","23.43835124727805, 89.1358829904693",87964,0.51%,2019,39743431.68,33102308.68,789555.74,110951,KHULNA,SATKHIRA,KALIGANJ
770,AGRANI BANK PLC,11,NURNAGAR,"Satkhira-Munshiganj Sarak, Nakipur, Shyamnagar, Satkhira 9450","22.34858313330995, 89.10506258885913",89111,0.52%,2019,40261497.71,33533805.93,799847.8,110952,KHULNA,SATKHIRA,SHYAMNAGAR
771,AGRANI BANK PLC,11,SATKHIRA,"Bara Bazar Sarak, Satkhira 9400","22.724432081121222, 89.07410907257866",207401,1.20%,2019,93706498.03,78048152.65,1861603.28,110953,KHULNA,SATKHIRA,SATKHIRA SADAR
772,AGRANI BANK PLC,11,SHYAMNAGOR,"Satkhira-Munshiganj Sarak, Nakipur, Shyamnagar, Satkhira 9450","22.34399292915677, 89.10494688320594",73198,0.42%,2019,33071944.54,27545626.3,657017.84,110954,KHULNA,SATKHIRA,SHYAMNAGAR
773,AGRANI BANK PLC,11,PATKELGHATA,"Patkelghata, Tala, Satkhira 9421","22.7678689722654, 89.16379516786937",299820,1.74%,2019,135462355.8,112826611.2,2691138.52,110955,KHULNA,SATKHIRA,PATKELGHATA
774,AGRANI BANK PLC,11,SUNDARBAN,"Satkhira-Munshiganj Sarak, Nakipur, Shyamnagar, Satkhira 9450","22.71591756628809, 89.07041853932022",63651,0.37%,2019,28758212.65,23952718.52,571319.86,110956,KHULNA,SATKHIRA,SHYAMNAGAR
775,AGRANI BANK PLC,11,BANGSHIPUR BUS STAND,"Satkhira-Munshiganj Sarak, Nakipur, Shyamnagar, Satkhira 9450","22.719358837549347, 89.07144836736023",47738,0.28%,2019,21568659.49,17964538.89,428489.89,110957,KHULNA,SATKHIRA,SHYAMNAGAR
776,AGRANI BANK PLC,11,BADURTALA,"Badurtola, Bogra 5800","24.963136379131438, 89.37709918418358",102600,0.57%,2019,44821202.77,37331584.78,890432.36,110961,RAJSHAHI,BOGURA,KOTWALI_BOGURA
777,AGRANI BANK PLC,11,BHATRA,"Nandigram, Bogra 5860","24.848543374780785, 89.41555133323746",81361,0.45%,2019,35542820.63,29603619.26,706105.05,110963,RAJSHAHI,BOGURA,NANDIGRAM
778,AGRANI BANK PLC,11,CANTONMENT,"Bogra Cantonment, Shajahanpur, Bogra 5801","24.755774646934945, 89.39648563893387",117464,0.65%,2019,51314598.07,42739934.45,1019432.23,110964,RAJSHAHI,BOGURA,SHAHJAHANPUR
779,AGRANI BANK PLC,11,CHAMRUL,"Dupchanchia, Bogra 5880","24.88456724421797, 89.17345475189191",44170,0.24%,2019,19295615.16,16071320.02,383332.87,110965,RAJSHAHI,BOGURA,DUPCHANCHIA
780,AGRANI BANK PLC,11,CHELOPARA,"Chelopara, Bogra 5800","24.896481933272153, 89.36097982500483",51300,0.28%,2019,22410601.38,18665792.39,445216.18,110966,RAJSHAHI,BOGURA,KOTWALI_BOGURA
781,AGRANI BANK PLC,11,NOYMILE HAT,"Demajanee, Sherpur, Bogra 5800","24.670079216055612, 89.41719142558152",27943,0.15%,2019,12206897.31,10167126.13,242506.13,110967,RAJSHAHI,BOGURA,SHAHJAHANPUR
782,AGRANI BANK PLC,11,DHUNAT,"Dhunat, Bogra 5850","24.683277197627046, 89.5403122390731",292404,1.61%,2019,127737806.8,106392833.5,2537680.16,110968,RAJSHAHI,BOGURA,DHUNAT
783,AGRANI BANK PLC,11,GHORADHAP HAT,"Goradhap Hat, Hajradighi, Bogra","24.883183667708316, 89.36640860426819",45900,0.25%,2019,20051590.71,16700972.14,398351.32,110970,RAJSHAHI,BOGURA,KOTWALI_BOGURA
784,AGRANI BANK PLC,11,MOHASHTANGARH,"Shibganj, Chapai Nawabganj 6340","24.680719791926066, 88.15653582558173",165530,0.91%,2019,72312344.28,60228959.6,1436580.18,110971,RAJSHAHI,BOGURA,SHIBGANJ
785,AGRANI BANK PLC,11,KHANDER,"Khandar, Bogra 5800","24.75898785735223, 88.16434358379878",40500,0.22%,2019,17692580.04,14736151.89,351486.46,110972,RAJSHAHI,BOGURA,KOTWALI_BOGURA
786,AGRANI BANK PLC,11,MADLA,"Madla, Bogra 5800","24.915295270030747, 89.36047786800454",26825,0.15%,2019,11718621.41,9760441.08,232805.88,110973,RAJSHAHI,BOGURA,SHAHJAHANPUR
787,AGRANI BANK PLC,11,MAJHIRA,"Majhira, Shajahanpur, Bogra 5800","24.77370905238724, 89.39688497755307",31296,0.17%,2019,13671724.98,11387181.26,271606.86,110974,RAJSHAHI,BOGURA,SHAHJAHANPUR
788,AGRANI BANK PLC,11,MIRZAPUR,"Pakundia, Kishoreganj 2326","24.32835336192971, 90.67990148139295",407781,1.12%,2019,156199383.1,130098483.6,3103106.94,110975,RAJSHAHI,BOGURA,SHERPUR
789,AGRANI BANK PLC,11,TINMATHA RAILGATE,Tinmatha Railgate Puran Bogura,"24.841911155663173, 89.34773965442155",59400,0.33%,2019,25949117.39,21613022.77,515513.47,110976,RAJSHAHI,BOGURA,KOTWALI_BOGURA
790,AGRANI BANK PLC,11,NANDIGRAM,"Nandigram, Bogra 5860","24.84246573729022, 89.34758940137587",180802,1.00%,2019,78984045.84,65785820.58,1569122.34,110977,RAJSHAHI,BOGURA,NANDIGRAM
791,AGRANI BANK PLC,11,NISHINDARA,"Nishindara, Bogra Sadar, Bogra 5800","24.84928008420308, 89.3724802992769",29700,0.16%,2019,12974558.7,10806511.38,257756.74,110978,RAJSHAHI,BOGURA,KOTWALI_BOGURA
792,AGRANI BANK PLC,11,PORADAHHAT,"Baghbari, Darus Salam, Dhaka 1216","24.85009715965228, 89.37561311730028",105464,0.58%,2019,46072369.61,38373681.78,915288.44,110979,RAJSHAHI,BOGURA,GABTALI
793,AGRANI BANK PLC,11,RAZA BAZAR,"Rajabazar, Bogra 5800","24.969030322189685, 89.35980735061244",27000,0.15%,2019,11795053.36,9824101.26,234324.31,110980,RAJSHAHI,BOGURA,KOTWALI_BOGURA
794,AGRANI BANK PLC,11,SAPTOPADI MARKET,"Satmatha, Bogra 5800","24.888213625132845, 89.36526474371053",54000,0.30%,2019,23590106.72,19648202.51,468648.61,110981,RAJSHAHI,BOGURA,KOTWALI_BOGURA
795,AGRANI BANK PLC,11,SHANKA,"Sherpur, Bogra 5840","25.140975470945545, 90.0244086690515",164069,0.91%,2019,71674201.31,59697450.26,1423902.63,110982,RAJSHAHI,BOGURA,SHERPUR
796,AGRANI BANK PLC,11,SHERPUR,"Sherpur, Bogra 5840","24.894921229933466, 89.37199804956644",159097,1.27%,2019,37566801.09,31289392.81,746314.1,110983,RAJSHAHI,BOGURA,SHERPUR
797,AGRANI BANK PLC,11,SHIBBATI,"Shibbati, Bogra 5800","24.832320784750213, 89.37761796108256",48600,0.27%,2019,21231096.05,17683382.26,421783.75,110984,RAJSHAHI,BOGURA,KOTWALI_BOGURA
798,AGRANI BANK PLC,11,SONATALA,"Sonatala, Bogra 5826","24.84509487994149, 89.34603226721687",186778,1.03%,2019,81594684.31,67960221.65,1620986.12,110985,RAJSHAHI,BOGURA,SONATOLA
799,AGRANI BANK PLC,11,SULTANGANJ,"Sultanganj, Bogra 5800","24.892285277909696, 89.36062348449177",43200,0.24%,2019,18872085.38,15718562.01,374918.89,110986,RAJSHAHI,BOGURA,KOTWALI_BOGURA
800,AGRANI BANK PLC,11,TALORA,"Dupchanchia, Bogra 5880","24.853183552182433, 89.36886319621607",42403,0.23%,2019,18523790.56,15428467.22,367999.55,110987,RAJSHAHI,BOGURA,DUPCHANCHIA
801,AGRANI BANK PLC,11,DHUPCHACHIA,"Dupchanchia, Bogra 5880","24.851314376949684, 89.37246808518985",49470,0.27%,2019,21611088.98,17999878.42,429332.81,110988,RAJSHAHI,BOGURA,DUPCHANCHIA
802,AGRANI BANK PLC,11,TARANIHAT,"Baghbari, Darus Salam, Dhaka 1216","23.785102132261436, 90.34238326789327",102268,0.56%,2019,44676237.19,37210842.94,887552.43,110989,RAJSHAHI,BOGURA,GABTALI
803,AGRANI BANK PLC,11,THANA ROAD,"Thana Road, Sathmatha, Bogra 5800","24.84839369823937, 89.37242334316518",37800,0.21%,2019,16513074.7,13753741.76,328054.03,110990,RAJSHAHI,BOGURA,KOTWALI_BOGURA
804,AGRANI BANK PLC,11,ZIANAGAR,"Dupchanchia, Bogra 5880","24.83129820073936, 89.17894791604246",40636,0.22%,2019,17751965.95,14785614.42,352666.24,110991,RAJSHAHI,BOGURA,DUPCHANCHIA
805,AGRANI BANK PLC,11,BAGBARI,"Baghbari, Darus Salam, Dhaka 1216","23.78626037933405, 90.34195345059365",111856,0.62%,2019,48864634.43,40699359.46,970760.47,110992,RAJSHAHI,BOGURA,GABTALI
806,AGRANI BANK PLC,11,NAGMUD BAZAR,"Ramganj, Lakshmipur 3720","23.123263084756402, 90.84776055375862",82086,0.29%,2019,30821081.3,25670882.05,612301.47,111001,CHATTOGRAM,LAKSHMIPUR,RAMGANJ
807,AGRANI BANK PLC,11,MIRSARAI,Chowdhury Tower 1st Floor College Road Mirsarai Chattogram,"23.142081045800225, 91.24189061481374",398716,1.40%,2019,149706239.7,124690343.7,2974112.08,111002,CHATTOGRAM,CHATTOGRAM,MIRSARAI
808,AGRANI BANK PLC,11,PANIWALA BAZAR,"Ramganj, Lakshmipur 3720","23.106480487261347, 90.85784855067764",82086,0.29%,2019,30821081.3,25670882.05,612301.47,111003,CHATTOGRAM,LAKSHMIPUR,RAMGANJ
809,AGRANI BANK PLC,11,NISCHINTAPUR BAZAR,5 Durgapur Nischintapur Matlab Uttar Chandpur,"23.236897993535564, 90.65711544471549",53247,0.19%,2019,19992516.7,16651769.38,397177.74,111004,CHATTOGRAM,CHANDPUR,MATLAB UTTAR
810,AGRANI BANK PLC,11,SUBARNA CHAR,Haji Super Market Haris Chowdhury Bazar Noakhali,"23.023900097436023, 90.82375766313524",289514,1.02%,2019,108704070.8,90539632.66,2159549.87,111005,CHATTOGRAM,NOAKHALI,SUBARNACHAR
811,AGRANI BANK PLC,11,BRAHMANPARA,"Siddiq Tower, 1st Floor, Brahmanpara-Dulalpur GC Road, 6 No Brahmanpara Union, Brahmanpara, Cumilla","23.61328655338154, 91.09031796603296",204691,0.72%,2019,76855505.96,64012959.47,1526836.08,111006,CHATTOGRAM,CUMILLA,BRAHMANPARA
812,AGRANI BANK PLC,11,SARAIL,Bokultola Bikal Bazar Sarail Brahmanbaria,"23.545129675352964, 91.15336558411092",315208,1.11%,2019,118351419.1,98574910.13,2351207.17,111007,CHATTOGRAM,BRAHMANBARIA,SARAIL
813,AGRANI BANK PLC,11,AMTALI,"Amtali, Sadar, Barguna 8710","22.159806770755324, 90.11831228134878",182798,2.35%,2019,80161958.66,66766904.3,1592523.13,111020,RANGPUR,DINAJPUR,CHIRIRBANDAR
814,AGRANI BANK PLC,11,BHUSHIRBANDAR,"Tetulia, Bhushir Bandar, Chirirbandar, Dinajpur 5240","26.507336556964542, 88.34959700997011",100539,0.98%,2019,36008433.95,29991428.65,715355.07,111021,RANGPUR,DINAJPUR,CHIRIRBANDAR
815,AGRANI BANK PLC,11,BIRAMPUR,"Main Road, Birampur, Dinajpur 5266","25.66095488784183, 88.63111730138559",170806,1.66%,2019,61174894.2,50952576.19,1215320.03,111022,RANGPUR,DINAJPUR,BIRAMPUR
816,AGRANI BANK PLC,11,HAKIMPUR,"Banglahili, Hakimpur, Dinajpur 5270","25.29577816121611, 89.01242598384538",92599,0.90%,2019,33164725.05,27622903.19,658861.04,111023,RANGPUR,DINAJPUR,HAKIMPUR
817,AGRANI BANK PLC,11,PHULBARI,"Katabari, Phulbari, Dinajpur 5260","25.53273943404043, 88.95709393221341",56327,0.55%,2019,20173883.17,16802829.54,400780.82,111024,RANGPUR,DINAJPUR,FULBARI
818,AGRANI BANK PLC,11,KAMALPURHAT,"Kamalpur Hat, Kotwali, Dinajpur 5200","25.538200866387545, 88.67694036164923",22559,0.22%,2019,8079454.8,6729378.8,160509.04,111026,RANGPUR,DINAJPUR,KOTWALI
819,AGRANI BANK PLC,11,MADILAHAT,"Chawk Enaetpur, Madilahat, Phulbari, Dinajpur 5260","25.524340285048666, 88.95708733558352",58088,0.56%,2019,20804317.02,17327917.96,413305.22,111027,RANGPUR,DINAJPUR,FULBARI
820,AGRANI BANK PLC,11,MALDAHPATTY,"Basuniapatty, Kotwali, Dinajpur 5260","25.62705562718479, 88.63242500877618",25065,0.24%,2019,8977172,7477087.56,178343.37,111028,RANGPUR,DINAJPUR,KOTWALI
821,AGRANI BANK PLC,11,MUNSHIPARA,"Munshipara, Kotwali, Dinajpur 5200","25.649171045591686, 88.63143673740471",13786,0.13%,2019,4937444.6,4112398.16,98088.85,111029,RANGPUR,DINAJPUR,KOTWALI
822,AGRANI BANK PLC,11,NAWABGANJ,"Kalakopa, Nawabganj, Dhaka","23.664275855074365, 90.16130499806779",318811,3.10%,2019,114183513.4,95103461.05,2268406.23,111030,RANGPUR,DINAJPUR,NAWABGANJ
823,AGRANI BANK PLC,11,PARBATIPUR,"Parbatipur, Dinajpur 5250","25.666957030553764, 88.63876787382117",180284,1.75%,2019,64569301.06,53779778.05,1282754.4,111031,RANGPUR,DINAJPUR,PARBOTIPUR
824,AGRANI BANK PLC,11,PULHAT,"Pulhat, Kotwali, Dinajpur 5200","25.66076794892944, 88.63667139125742",18799,0.18%,2019,6732879,5607815.67,133757.53,111032,RANGPUR,DINAJPUR,KOTWALI
825,AGRANI BANK PLC,11,PURATAN BAZAR,"Puratan Bazar, Parbatipur, Dinajpur 5250","25.690084271326814, 88.91408867446515",220347,2.14%,2019,78918034.63,65730839.84,1567810.94,111033,RANGPUR,DINAJPUR,PARBOTIPUR
826,AGRANI BANK PLC,11,SETABGANJ,"Murshidhat, Setabganj, Bochaganj, Dinajpur 5216","25.80108733220069, 88.46225733540442",160049,1.56%,2019,57322228.97,47743690.89,1138781.75,111034,RANGPUR,DINAJPUR,BOCHAGANJ
827,AGRANI BANK PLC,11,STAITION ROAD,"Station Road, Kotwali, Dinajpur 5200","25.635271766929602, 88.63972408528583",23812,0.23%,2019,8528313.4,7103233.18,169426.2,111035,RANGPUR,DINAJPUR,KOTWALI
828,AGRANI BANK PLC,11,TAJPURHAT,"Tajpur Hat, Khanpur, Kotwali, Dinajpur 5200","25.545461598043083, 88.62361909202565",47624,0.46%,2019,17056626.8,14206466.36,338852.41,111036,RANGPUR,DINAJPUR,KOTWALI
829,AGRANI BANK PLC,11,BONARPARA,"Bonarpara Bazar, Saghata, Gaibandha 5750","25.163447276332853, 89.5248882121011",147300,1.43%,2019,52756281.65,43940712.86,1048073.18,111045,RANGPUR,GAIBANDHA,SAGHATTA
830,AGRANI BANK PLC,11,DHOLBHANGA,"Sadullapur, Gaibandha 5710","25.392458448433757, 89.46570398747708",47042,0.46%,2019,16848435.32,14033063.65,334716.41,111046,RANGPUR,GAIBANDHA,SADULLAPUR
831,AGRANI BANK PLC,11,FULCHORIGHAT,"Fulchari Bazar, Fulchari, Gaibandha 5760","25.16269912661297, 89.63340201191478",16533,0.16%,2019,5921507.42,4932024.19,117638.56,111047,RANGPUR,GAIBANDHA,FULCHHARI
832,AGRANI BANK PLC,11,GAIBANDHA,"Station Road, Gaibandha 5700","25.004609035216934, 91.8201552094015",437268,4.25%,2019,156609391,130439979.2,3111252.29,111048,RANGPUR,GAIBANDHA,GAIBANDAH SADAR
833,AGRANI BANK PLC,11,KAMARPARA,"Sadullapur, Gaibandha 5710","25.43534036433276, 89.49792852493786",56451,0.55%,2019,20218122.38,16839676.38,401659.69,111050,RANGPUR,GAIBANDHA,SADULLAPUR
834,AGRANI BANK PLC,11,NALDHANGA,"Sadullapur, Gaibandha 5710","25.481540759378525, 89.45828478004184",87812,0.85%,2019,31450412.59,26195052.15,624803.96,111052,RANGPUR,GAIBANDHA,SADULLAPUR
835,AGRANI BANK PLC,11,RASULPUR,"Sadullapur, Gaibandha 5710","25.391392285762237, 89.4660258521693",72132,0.70%,2019,25834267.49,21517364.27,513231.83,111053,RANGPUR,GAIBANDHA,SADULLAPUR
836,AGRANI BANK PLC,11,SADULLAPUR,"Sadullapur, Gaibandha 5710","25.397110682801703, 89.466626667393",313616,3.05%,2019,112322902.1,93553757.68,2231442.73,111054,RANGPUR,GAIBANDHA,SADULLAPUR
837,AGRANI BANK PLC,11,SAGHATA,"Saghata Bazar, Saghata, Gaibandha 5751","25.193995594629765, 89.55413899150136",120519,1.17%,2019,43164230.44,35951492.34,857514.42,111055,RANGPUR,GAIBANDHA,SAGHATTA
838,AGRANI BANK PLC,11,SUNDORGONJ,"Sundarganj, Gaibandha 5720","25.567718376780004, 89.52142973908786",22582,0.22%,2019,8087964.54,6736466.57,160678.09,111056,RANGPUR,GAIBANDHA,SUNDARGANJ
839,AGRANI BANK PLC,11,PACHPIRBAZAR,"Sundarganj, Gaibandha 5720","25.50150699875388, 89.63745874036428",27601,0.27%,2019,9885290,8233459.14,196384.34,111057,RANGPUR,GAIBANDHA,SUNDARGANJ
840,AGRANI BANK PLC,11,AKKELPUR,"Rail Gate, Akkelpur, Joypurhat 5940","25.102038664278904, 89.02582700602291",419308,2.31%,2019,183176305,152567564.8,3639039.11,111062,RAJSHAHI,JAYPURHAT,AKKELPUR
841,AGRANI BANK PLC,11,AWLAI,"Awlai Union, Panchbibi, Joypurhat 5910","25.102194112772967, 89.02546222559104",82449,0.46%,2019,36018073.91,29999457.77,715546.59,111063,RAJSHAHI,JAYPURHAT,PANCH BIBI
842,AGRANI BANK PLC,11,CHAKBARKAT,"Chak Barket, Joypurhat 5900","25.101438561142086, 89.0169594404941",319819,1.77%,2019,139714067.1,116367862.1,2775604.38,111064,RAJSHAHI,JAYPURHAT,JAYPURHAT
843,AGRANI BANK PLC,11,JOYPURHAT,"Sader Road, Joypurhat 5900","25.107083609167933, 89.02526562121544",301543,1.66%,2019,131730406.1,109718269.9,2616998.41,111065,RAJSHAHI,JAYPURHAT,JAYPURHAT
844,AGRANI BANK PLC,11,KALAI,"Kalai, Joypurhat 5930","25.065092624724375, 89.16628175442646",143197,0.79%,2019,62556157.63,52103030.66,1242760.65,111066,RAJSHAHI,JAYPURHAT,KALAI
845,AGRANI BANK PLC,11,KUSHUMBA,"Kushumba, Panchbibi, Joypurhat 5910","25.186109445978186, 89.0224799507219",77737,0.43%,2019,33959898.25,28285203.04,674658.21,111067,RAJSHAHI,JAYPURHAT,PANCH BIBI
846,AGRANI BANK PLC,11,MATRAI,"Kalai, Joypurhat 5930","25.0649857215079, 89.16637831395255",78758,0.43%,2019,34405886.7,28656666.86,683518.36,111068,RAJSHAHI,JAYPURHAT,KALAI
847,AGRANI BANK PLC,11,PANCHBIBI,"Panchbibi, Joypurhat 5910","25.18614828136443, 89.02259796792045",75382,0.42%,2019,32930810.43,27428075.67,654214.02,111069,RAJSHAHI,JAYPURHAT,PANCH BIBI
848,AGRANI BANK PLC,11,BHITORBOND HAT,"Bhabanipur, Bhitorbond, Nageswari, Kurigram 5600","25.965432737106234, 89.69879856012675",216842,2.11%,2019,77662847.26,64685394.14,1542874.98,111075,RANGPUR,KURIGRAM,NAGESWARI
849,AGRANI BANK PLC,11,CHILMARI,"Chilmari, Kurigram 5630","25.58336918587523, 89.66006936607577",122841,1.19%,2019,43996025.77,36644294.77,874039.13,111076,RANGPUR,KURIGRAM,CHILMARI
850,AGRANI BANK PLC,11,KURIGRAM,"Dadamore, Kurigram 5600","25.81260236966257, 89.64280624095204",361396,3.52%,2019,129435512,107806852.4,2571407.31,111077,RANGPUR,KURIGRAM,KURIGRAM SADAR
851,AGRANI BANK PLC,11,NAGESWARI,"Pashchim Nageshwari, Nageshwari, Kurigram 5660","25.963773639288075, 89.69060172924584",394258,3.83%,2019,141205176.8,117609807.5,2805227.24,111078,RANGPUR,KURIGRAM,NAGESWARI
852,AGRANI BANK PLC,11,NAZIMKHAN,"Rajarhat, Ramnagar, Jessore 7400","23.166474310452376, 89.21051472284813",109789,1.07%,2019,39321253.29,32750676.24,781168.6,111079,RANGPUR,KURIGRAM,RAJARHAT
853,AGRANI BANK PLC,11,ULIPUR,"KC Road, Ulipur, Kurigram 5620","25.901640366687662, 89.64390255040769",490138,4.77%,2019,175545006,146211455,3487433.28,111080,RANGPUR,KURIGRAM,ULIPUR
854,AGRANI BANK PLC,11,BHURUNGAMARI,"Dewaner Khamer, Bhurungamari, Kurigram 5600","26.110089385794463, 89.66631165792586",231538,2.25%,2019,82926317.88,69069339.4,1647440.77,111082,RANGPUR,KURIGRAM,BHURUNGAMARI
855,AGRANI BANK PLC,11,RAJARHAT,"Rajarhat, Ramnagar, Jessore 7400","23.139504193239784, 89.25023834021655",32585,0.19%,2019,14722135.76,12262068.51,292474.66,111083,RANGPUR,KURIGRAM,RAJARHAT
856,AGRANI BANK PLC,11,FULBARI,FULBARI FULBARI 10238 KURIGRAM,"25.541473138620567, 89.84870194309929",176023,1.71%,2019,63043384.9,52508842.31,1252440.06,111084,RANGPUR,KURIGRAM,FULBARI
857,AGRANI BANK PLC,11,LALMONIRHAT,"Goshala Road, Lalmonirhat 5500","25.5931818874033, 88.90137923049973",149925,1.46%,2019,53696167.93,44723544.25,1066745.26,111087,RANGPUR,LALMONIRHAT,LALMONIRHAT SADAR
858,AGRANI BANK PLC,11,BAGATIPARA,"Bagatipara, Laxmanhati, Natore 6410","24.32008974646898, 88.94416232942574",131002,0.72%,2019,57228725.19,47665811.59,1136924.17,111091,RAJSHAHI,NATORE,BAGATIPARA
859,AGRANI BANK PLC,11,GOPALPUR,"Gopalpur, Lalpur, Natore 6420","24.23684393431466, 89.00759447787578",203244,0.72%,2019,76312184.6,63560427.06,1516042.29,111093,RAJSHAHI,NATORE,LALPUR
860,AGRANI BANK PLC,11,HALSHA,"Halsha, Biparhalsha, Natore 6400","24.41081772811022, 88.96776012478514",52945,0.29%,2019,23129247.77,19264353.05,459493.04,111094,RAJSHAHI,NATORE,NATORE SADAR
861,AGRANI BANK PLC,11,LAXMIKOLE,"Laxmikole, Baraigram Natore 6430","24.314091400951213, 89.1692661227151",125852,0.69%,2019,54979102.72,45792100.78,1092232.45,111095,RAJSHAHI,NATORE,BARAIGRAM
862,AGRANI BANK PLC,11,"NORTH BENGAL SUGAR
MILLS","Gopalpur, Lalpur, Natore 6420","24.275449450279343, 89.00909721336838",81182,0.45%,2019,35464846.59,29538674.67,704555.99,111096,RAJSHAHI,NATORE,NATORE SADAR
863,AGRANI BANK PLC,11,NATORE,"Kanaikhali, Natore 6400","24.471155070116158, 88.99573044681098",63534,0.35%,2019,27755097.33,23117223.66,551391.65,111097,RAJSHAHI,NATORE,NATORE SADAR
